"iso2c","country","year","PRI","DEP","EMI","CON","GDP","OILp","OILs","REN","COA","iso3c","region","capital","longitude","latitude","income","lending"
"BW","Botswana",2016,14,44.4999646607729,0.376467812022703,1815.55806865223,17260.2635946998,0.71,3.60633636670037,0.0337040781934614,96.3599595551062,"BWA","Sub-Saharan Africa","Gaborone","25.9201","-24.6544","Upper middle income","IBRD"
"BW","Botswana",2017,11.8,44.4999646607729,0.376467812022703,1815.55806865223,17253.2316097939,0.71,3.60633636670037,0.0337040781934614,96.3599595551062,"BWA","Sub-Saharan Africa","Gaborone","25.9201","-24.6544","Upper middle income","IBRD"
"BW","Botswana",2019,14.4,44.4999646607729,0.376467812022703,1815.55806865223,18502.8182229188,0.71,3.60633636670037,0.0337040781934614,96.3599595551062,"BWA","Sub-Saharan Africa","Gaborone","25.9201","-24.6544","Upper middle income","IBRD"
"BW","Botswana",2015,15.7,44.4999646607729,0.33634717607021,1815.55806865223,15547.1758840484,0.71,3.60633636670037,0.0337040781934614,96.3599595551062,"BWA","Sub-Saharan Africa","Gaborone","25.9201","-24.6544","Upper middle income","IBRD"
"BY","Belarus",2017,23.8,86.7796989270316,0.986808521445534,3679.9788400689,18280.1989190642,0.6,1.06214424036148,0.501731119065782,0,"BLR","Europe & Central Asia","Minsk","27.5766","53.9678","Upper middle income","IBRD"
"BY","Belarus",2016,20.2,86.7796989270316,0.986808521445534,3679.9788400689,17725.7521791512,0.6,1.06214424036148,0.501731119065782,0,"BLR","Europe & Central Asia","Minsk","27.5766","53.9678","Upper middle income","IBRD"
"BY","Belarus",2019,11.7,86.7796989270316,0.986808521445534,3679.9788400689,19943.2925233137,0.6,1.06214424036148,0.501731119065782,0,"BLR","Europe & Central Asia","Minsk","27.5766","53.9678","Upper middle income","IBRD"
"BY","Belarus",2018,17.1,86.7796989270316,0.986808521445534,3679.9788400689,19330.8688790098,0.6,1.06214424036148,0.501731119065782,0,"BLR","Europe & Central Asia","Minsk","27.5766","53.9678","Upper middle income","IBRD"
"BY","Belarus",2015,14.6,86.7796989270316,0.96187733273003,3679.9788400689,18041.2425036167,0.6,1.06214424036148,0.501731119065782,0,"BLR","Europe & Central Asia","Minsk","27.5766","53.9678","Upper middle income","IBRD"
"BZ","Belize",2015,22.6,2.61226378821593,0.373264305546069,2612.73355237393,7244.39107837677,1.13,26.9468480932919,9.6333309156024,4.65334720730921,"BLZ","Latin America & Caribbean","Belmopan","-88.7713","17.2534","Upper middle income","IBRD"
"BZ","Belize",2019,19.5,2.61226378821593,0.365865725666309,2612.73355237393,7295.23013575062,1.13,26.9468480932919,9.6333309156024,4.65334720730921,"BLZ","Latin America & Caribbean","Belmopan","-88.7713","17.2534","Upper middle income","IBRD"
"BZ","Belize",2016,22.3,2.61226378821593,0.365865725666309,2612.73355237393,7179.46231905401,1.13,26.9468480932919,9.6333309156024,4.65334720730921,"BLZ","Latin America & Caribbean","Belmopan","-88.7713","17.2534","Upper middle income","IBRD"
"BZ","Belize",2018,19.4,2.61226378821593,0.365865725666309,2612.73355237393,7287.08497750719,1.13,26.9468480932919,9.6333309156024,4.65334720730921,"BLZ","Latin America & Caribbean","Belmopan","-88.7713","17.2534","Upper middle income","IBRD"
"BZ","Belize",2017,19.5,2.61226378821593,0.365865725666309,2612.73355237393,7108.86670023723,1.13,26.9468480932919,9.6333309156024,4.65334720730921,"BLZ","Latin America & Caribbean","Belmopan","-88.7713","17.2534","Upper middle income","IBRD"
"CA","Canada",2016,12.6,-72.5281697658652,0.300636161800718,15588.4871464315,46480.4653626012,0.81,1.21477770820288,6.26725705936727,9.83644929480872,"CAN","North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"CA","Canada",2019,13.3,-72.5281697658652,0.300636161800718,15588.4871464315,51341.7051667877,0.81,1.21477770820288,6.26725705936727,9.83644929480872,"CAN","North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"CA","Canada",2017,15.5,-72.5281697658652,0.300636161800718,15588.4871464315,48633.829775434,0.81,1.21477770820288,6.26725705936727,9.83644929480872,"CAN","North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"CA","Canada",2018,14.2,-72.5281697658652,0.300636161800718,15588.4871464315,50077.796236328,0.81,1.21477770820288,6.26725705936727,9.83644929480872,"CAN","North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"CA","Canada",2015,12.9,-72.5281697658652,0.30617448242553,15588.4871464315,44671.4406809074,0.81,1.21477770820288,6.26725705936727,9.83644929480872,"CAN","North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"CD","Congo, Dem. Rep.",2017,10,1.95926730139692,0.062964078792045,108.516701140545,1059.8107753086,1.49,0.134198165958399,0.111831804965332,0,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2018,10,1.95926730139692,0.062964078792045,108.516701140545,1111.51744670518,1.49,0.134198165958399,0.111831804965332,0,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2016,11.7,1.95926730139692,0.062964078792045,108.516701140545,963.669308905139,1.49,0.134198165958399,0.111831804965332,0,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2019,10,1.95926730139692,0.062964078792045,108.516701140545,1143.4532245044,1.49,0.134198165958399,0.111831804965332,0,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2015,11.5,1.95926730139692,0.0905689929604745,108.516701140545,905.450456845892,1.49,0.134198165958399,0.111831804965332,0,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CF","Central African Republic",2019,9.8,-92.8120001889916,0.18202945182957,306.854834789436,984.028049674848,1.41,25.3825439192845,3.46893388601574,12.9731760800038,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2016,11.1,-92.8120001889916,0.18202945182957,306.854834789436,851.071921080369,1.41,25.3825439192845,3.46893388601574,12.9731760800038,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2017,11,-92.8120001889916,0.18202945182957,306.854834789436,912.80205230035,1.41,25.3825439192845,3.46893388601574,12.9731760800038,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2015,12,-92.8120001889916,0.188322397566238,306.854834789436,787.013081642243,1.41,25.3825439192845,3.46893388601574,12.9731760800038,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2018,10.2,-92.8120001889916,0.18202945182957,306.854834789436,955.128061489303,1.41,25.3825439192845,3.46893388601574,12.9731760800038,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CG","Congo, Rep.",2015,11.1,-496.597901231796,0.220834689216355,202.872128916055,3338.90097247311,0.97,0,0,0,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2019,8.2,-496.597901231796,0.23080660894563,202.872128916055,3434.75567523643,0.97,0,0,0,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2016,11.1,-496.597901231796,0.23080660894563,202.872128916055,3397.56351840348,0.97,0,0,0,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2017,12.4,-496.597901231796,0.23080660894563,202.872128916055,3448.53720769405,0.97,0,0,0,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2018,10.6,-496.597901231796,0.23080660894563,202.872128916055,3494.98573870995,0.97,0,0,0,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CH","Switzerland",2016,16.1,50.0889972059633,0.0534556109635929,7520.16602494502,65720.1465291161,1.45,0.0680817586274717,4.31638349698171,0,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2019,12.3,50.0889972059633,0.0534556109635929,7520.16602494502,70989.2581261576,1.45,0.0680817586274717,4.31638349698171,0,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2017,15,50.0889972059633,0.0534556109635929,7520.16602494502,67139.0499217186,1.45,0.0680817586274717,4.31638349698171,0,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2015,17.4,50.0889972059633,0.0562619350842666,7520.16602494502,63938.9799757284,1.45,0.0680817586274717,4.31638349698171,0,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2018,12.5,50.0889972059633,0.0534556109635929,7520.16602494502,69357.4860551593,1.45,0.0680817586274717,4.31638349698171,0,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CL","Chile",2018,9.9,65.2364564463155,0.318950020074004,3879.6756048595,24765.2345896396,1.03,4.18639818536352,11.9264594691392,37.1443352302121,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2015,9.8,65.2364564463155,0.314663115656042,3879.6756048595,22688.010028137,1.03,4.18639818536352,11.9264594691392,37.1443352302121,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2019,9.7,65.2364564463155,0.318950020074004,3879.6756048595,25154.9928229185,1.03,4.18639818536352,11.9264594691392,37.1443352302121,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2017,10.5,65.2364564463155,0.318950020074004,3879.6756048595,23663.8852921125,1.03,4.18639818536352,11.9264594691392,37.1443352302121,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2016,10.1,65.2364564463155,0.318950020074004,3879.6756048595,22710.0170647296,1.03,4.18639818536352,11.9264594691392,37.1443352302121,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CM","Cameroon",2019,14.1,-28.3198208915884,0.235859214267296,275.197913680616,3804.07171078258,1.03,17.8899082568807,1.12459307487422,0,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2015,22.3,-28.3198208915884,0.236015706608926,275.197913680616,3260.52496906015,1.03,17.8899082568807,1.12459307487422,0,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2016,21.8,-28.3198208915884,0.235859214267296,275.197913680616,3405.05758901073,1.03,17.8899082568807,1.12459307487422,0,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2018,17.1,-28.3198208915884,0.235859214267296,275.197913680616,3688.58153418891,1.03,17.8899082568807,1.12459307487422,0,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2017,15.7,-28.3198208915884,0.235859214267296,275.197913680616,3554.52515589469,1.03,17.8899082568807,1.12459307487422,0,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CN","China",2019,15.5,15.0218007401139,1.03877379265598,3927.04449998901,16784.6593497155,0.96,0.165618383349663,4.85700420830511,70.3094269525225,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"CN","China",2018,15.4,15.0218007401139,1.03877379265598,3927.04449998901,15602.9414731562,0.96,0.165618383349663,4.85700420830511,70.3094269525225,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"CN","China",2016,14.5,15.0218007401139,1.03877379265598,3927.04449998901,13572.6207254516,0.96,0.165618383349663,4.85700420830511,70.3094269525225,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"CN","China",2015,14.3,15.0218007401139,1.13818517993708,3927.04449998901,12978.7685705045,0.96,0.165618383349663,4.85700420830511,70.3094269525225,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"CN","China",2017,14.3,15.0218007401139,1.03877379265598,3927.04449998901,14344.4204022609,0.96,0.165618383349663,4.85700420830511,70.3094269525225,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"CO","Colombia",2015,14.4,-274.133160746085,0.261256879222469,1312.15750301437,13265.7972569151,0.68,0.567976005911587,3.27745338105105,11.8521523682571,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"CO","Colombia",2016,14.3,-274.133160746085,0.265986421280838,1312.15750301437,13952.1361530495,0.68,0.567976005911587,3.27745338105105,11.8521523682571,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"CO","Colombia",2018,14.4,-274.133160746085,0.265986421280838,1312.15750301437,14965.8953560561,0.68,0.567976005911587,3.27745338105105,11.8521523682571,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"CO","Colombia",2019,13.2,-274.133160746085,0.265986421280838,1312.15750301437,15643.7314460931,0.68,0.567976005911587,3.27745338105105,11.8521523682571,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"CO","Colombia",2017,15,-274.133160746085,0.265986421280838,1312.15750301437,14316.4858099112,0.68,0.567976005911587,3.27745338105105,11.8521523682571,"COL","Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"CR","Costa Rica",2019,14.4,49.8341838008713,0.1722073344608,1942.48816990297,20434.4084263187,0.98,0.998890122086571,24.3895671476138,0,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"CR","Costa Rica",2017,24.5,49.8341838008713,0.1722073344608,1942.48816990297,19112.4088874561,0.98,0.998890122086571,24.3895671476138,0,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"CR","Costa Rica",2015,25.2,49.8341838008713,0.168114681757388,1942.48816990297,16586.3530320016,0.98,0.998890122086571,24.3895671476138,0,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"CR","Costa Rica",2016,25.7,49.8341838008713,0.1722073344608,1942.48816990297,18008.5998924443,0.98,0.998890122086571,24.3895671476138,0,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"CR","Costa Rica",2018,14.6,49.8341838008713,0.1722073344608,1942.48816990297,19873.1395497527,0.98,0.998890122086571,24.3895671476138,0,"CRI","Latin America & Caribbean","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"CV","Cabo Verde",2016,35.2,-92.8120001889916,0.289281576302535,842.23727185484,6322.8418086855,1.02,25.3825439192845,3.46893388601574,12.9731760800038,"CPV","Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",2017,32.5,-92.8120001889916,0.289281576302535,842.23727185484,6643.204610776,1.02,25.3825439192845,3.46893388601574,12.9731760800038,"CPV","Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",2019,28.9,-92.8120001889916,0.289281576302535,842.23727185484,7469.07557883617,1.02,25.3825439192845,3.46893388601574,12.9731760800038,"CPV","Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",2015,35,-92.8120001889916,0.276288960549587,842.23727185484,5994.37283245344,1.02,25.3825439192845,3.46893388601574,12.9731760800038,"CPV","Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",2018,25.1,-92.8120001889916,0.289281576302535,842.23727185484,7026.12016117731,1.02,25.3825439192845,3.46893388601574,12.9731760800038,"CPV","Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CY","Cyprus",2017,18.7,94.0267505230889,0.262493682734658,3624.97125277167,37766.901656904,1.23,91.2199426428414,8.78005735715861,0,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",2016,20,94.0267505230889,0.262493682734658,3624.97125277167,35388.8325255484,1.23,91.2199426428414,8.78005735715861,0,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",2015,25.4,94.0267505230889,0.259579388868603,3624.97125277167,31722.2162083296,1.23,91.2199426428414,8.78005735715861,0,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",2019,14.9,94.0267505230889,0.262493682734658,3624.97125277167,41254.40458771,1.23,91.2199426428414,8.78005735715861,0,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",2018,17.5,94.0267505230889,0.262493682734658,3624.97125277167,39737.3251870293,1.23,91.2199426428414,8.78005735715861,0,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CZ","Czech Republic",2018,12.1,31.6236986314595,0.442465112399483,6258.89103703659,40389.3576070809,1.17,0.113779413188729,9.23186791904716,53.0611503824925,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
